fire_year,fire_number,fire_radius
2021,EWF082,5.641895835477563
2021,EWF083,33.851375012865375
2021,EWF084,5.641895835477563
2021,EWF085,5.641895835477563
2021,EWF086,85.56358677747905
2021,EWF087,34.318312587888485
2021,EWF088,5.641895835477563
2021,EWF089,7.978845608028654
2021,EWF090,5.641895835477563
2021,EWF091,13.81976597885342
2021,EWF092,17.841241161527712
2021,EWF093,372.10858696078077
2021,EWF094,69.0988298942671
2021,EWF095,25.2313252202016
2021,EWF096,148.20047957642228
2021,EWF097,19.544100476116796
2021,EWF098,9.772050238058398
2021,EWF099,5.641895835477563
2021,EWF100,5.641895835477563
2021,EWF101,5.641895835477563
2021,EWF102,5.641895835477563
2021,EWF103,5.641895835477563
2021,EWF104,75.6939756606048
2021,EWF105,73.56132180109627
2021,EWF106,5.641895835477563
2021,EWF107,17.841241161527712
2021,EWF108,141.61046158239446
2021,EWF109,5.641895835477563
2021,EWF110,30.90193616185517
2021,EWF111,17.841241161527712
2021,EWF112,5.641895835477563
2021,EWF113,5.641895835477563
2021,EWF114,9.772050238058398
2021,EWF115,17.841241161527712
2021,EWF116,35.682482323055424
2021,EWF117,5.641895835477563
2021,EWF118,5.641895835477563
2021,EWF119,7.978845608028654
2021,EWF120,38.26519928662906
2021,EWF121,46.1809077155419
2021,EWF122,5.641895835477563
2021,EWF123,32.41022407214287
2021,EWF124,156.55625581928012
2021,EWF125,27.63953195770684
2021,EWF126,11.283791670955125
2021,EWF127,5.641895835477563
2021,EWF128,5.641895835477563
2021,EWF129,17.841241161527712
2021,EWF130,5.641895835477563
2021,EWF131,5.641895835477563
2021,EWF132,5.641895835477563
2021,EWF133,47.20348719413148
2021,EWF134,7.978845608028654
2021,EWF135,12.6156626101008
2021,EWF136,17.841241161527712
2021,EWF137,11.283791670955125
2021,EWF138,19.544100476116796
2021,EWF139,5.641895835477563
2021,EWF140,5.641895835477563
2021,EWF141,5.641895835477563
2021,EWF142,5.641895835477563
2021,EWF143,25.2313252202016
2021,EWF144,5.641895835477563
2021,EWF145,7.978845608028654
2021,EWF146,12.6156626101008
2021,EWF147,7.978845608028654
2021,EWF148,43.70193722368317
2021,EWF149,5.641895835477563
2021,EWF150,5.641895835477563
2021,EWF151,5.641895835477563
2021,EWF152,5.641895835477563
2021,EWF153,5.641895835477563
2021,EWF154,5.641895835477563
2021,EWF155,5.641895835477563
2021,EWF156,5.641895835477563
2021,EWF157,9.772050238058398
2021,EWF158,5.641895835477563
2021,EWF159,9.772050238058398
2021,EWF160,5.641895835477563
2021,EWF161,5.641895835477563
2021,EWF162,12.6156626101008
2021,EWF163,5.641895835477563
2021,EWF164,19.544100476116796
2021,EWF165,56.41895835477563
2021,EWF166,12.6156626101008
2021,EWF167,17.841241161527712
2021,EWF168,5.641895835477563
2021,EWF169,25.2313252202016
2021,EWF170,17.841241161527712
2021,EWF171,5.641895835477563
2021,EWF172,7.978845608028654
2021,EWF173,23.936536824085962
2021,EWF174,12.6156626101008
2021,EWF175,7.978845608028654
2021,GWF001,5.641895835477563
2021,GWF002,119.28307471060361
2021,GWF003,5.641895835477563
2021,GWF004,17.841241161527712
2021,GWF005,30.90193616185517
2021,GWF006,39.89422804014327
2021,GWF007,31.412746571571088
2021,GWF008,17.841241161527712
2021,GWF009,30.90193616185517
2021,GWF010,80.3846421247924
2021,GWF011,59.44106103225343
2021,GWF012,5.641895835477563
2021,GWF013,5.641895835477563
2021,GWF014,66.75581178124546
2021,GWF015,5.641895835477563
2021,GWF016,19.544100476116796
2021,GWF017,5.641895835477563
2021,GWF018,17.841241161527712
2021,GWF019,5.641895835477563
2021,GWF020,222.83703068536735
2021,GWF021,46.52426491681278
2021,GWF022,5.641895835477563
2021,GWF023,42.22008245644753
2021,GWF024,286.5727667372076
2021,GWF025,5.641895835477563
2021,GWF026,5.641895835477563
2021,GWF027,7.978845608028654
2021,GWF028,35.682482323055424
2021,GWF029,43.70193722368317
2021,GWF030,5.641895835477563
2021,GWF031,25.2313252202016
2021,GWF032,108.52403323135505
2021,GWF033,5.641895835477563
2021,GWF034,12.6156626101008
2021,GWF035,30.90193616185517
2021,GWF036,7.978845608028654
2021,GWF037,7.978845608028654
2021,GWF038,48.53342309955121
2021,GWF039,5.641895835477563
2021,GWF040,56.41895835477563
2021,GWF041,5.641895835477563
2021,GWF042,5.641895835477563
2021,GWF043,77.76816725043753
2021,GWF044,20.342144725641095
2021,GWF045,5.641895835477563
2021,GWF046,5.641895835477563
2021,GWF047,7.978845608028654
2021,GWF048,5.641895835477563
2021,GWF049,5.641895835477563
2021,GWF050,5.641895835477563
2021,GWF051,5.641895835477563
2021,GWF052,5.641895835477563
2021,GWF053,13.81976597885342
2021,GWF054,14.927053303604618
2021,GWF055,5.641895835477563
2021,GWF056,5.641895835477563
2021,GWF057,5.641895835477563
2021,GWF058,5.641895835477563
2021,GWF059,5.641895835477563
2021,GWF060,17.841241161527712
2021,GWF061,17.841241161527712
2021,GWF062,39.89422804014327
2021,GWF063,25.2313252202016
2021,GWF064,5.641895835477563
2021,GWF065,17.841241161527712
2021,GWF066,30.90193616185517
2021,GWF067,25.2313252202016
2021,GWF068,17.841241161527712
2021,GWF069,5.641895835477563
2021,GWF070,406.0597505826003
2021,GWF071,23.936536824085962
2021,GWF072,17.841241161527712
2021,GWF073,94.40697438826297
2021,GWF074,5.641895835477563
2021,GWF075,135.8748446131949
2021,GWF076,5.641895835477563
2021,GWF077,9.772050238058398
2021,GWF078,77.76816725043753
2021,GWF079,50.4626504404032
2021,GWF080,5.641895835477563
2021,GWF081,17.841241161527712
2021,GWF082,23.936536824085962
2021,GWF083,5.641895835477563
2021,GWF084,5.641895835477563
2021,GWF085,17.841241161527712
2021,GWF086,5.641895835477563
2021,GWF087,17.841241161527712
2021,GWF088,13.81976597885342
2021,GWF089,12.6156626101008
2021,GWF090,5.641895835477563
2021,GWF091,39.89422804014327
2021,GWF092,17.841241161527712
2021,GWF093,13.81976597885342
2021,GWF094,69.0988298942671
2021,GWF095,35.682482323055424
2021,GWF096,12.6156626101008
2021,GWF097,7.978845608028654
2021,GWF098,5.641895835477563
2021,GWF099,5.641895835477563
2021,GWF100,17.841241161527712
2021,GWF101,5.641895835477563
2021,GWF102,65.55290583552474
2021,GWF103,28.209479177387816
2021,GWF104,5.641895835477563
2021,GWF105,53.52372348458314
2021,HWF001,5.641895835477563
2021,HWF002,5.641895835477563
2021,HWF003,5.641895835477563
2021,HWF004,14.927053303604618
2021,HWF005,30.90193616185517
2021,HWF006,14.927053303604618
2021,HWF007,30.90193616185517
2021,HWF008,39.89422804014327
2021,HWF009,17.841241161527712
2021,HWF010,17.841241161527712
2021,HWF011,96.24353322664494
2021,HWF012,17.841241161527712
2021,HWF013,5.641895835477563
2021,HWF014,44.78115991081385
2021,HWF015,85.56358677747905
2021,HWF016,39.89422804014327
2021,HWF017,5.641895835477563
2021,HWF018,17.841241161527712
2021,HWF019,56.13615477764333
2021,HWF020,44.424332232904774
2021,HWF021,59.172702727031975
2021,HWF022,35.682482323055424
2021,HWF023,113.68105109938902
2021,HWF024,5.641895835477563
2021,HWF025,350.524772401243
2021,HWF026,17.841241161527712
2021,HWF027,140.48207338801282
2021,HWF028,17.841241161527712
2021,HWF029,26.462837142006137
2021,HWF030,17.841241161527712
2021,HWF031,16.925687506432688
2021,HWF032,59.70821321441847
2021,HWF033,5.641895835477563
2021,HWF034,22.56758334191025
2021,HWF035,69.0988298942671
2021,HWF036,7.978845608028654
2021,HWF037,5.641895835477563
2021,HWF038,19.544100476116796
2021,HWF039,5.641895835477563
2021,HWF040,20.342144725641095
2021,HWF041,5.641895835477563
2021,HWF042,5.641895835477563
2021,HWF043,5.641895835477563
2021,HWF044,130.2532799341193
2021,HWF045,100.9253008808064
2021,HWF046,5.641895835477563
2021,HWF047,92.7058084855655
2021,HWF048,5.641895835477563
2021,HWF049,11.283791670955125
2021,HWF050,90.9728368293446
2021,HWF051,203.42144725641097
2021,HWF052,39.89422804014327
2021,HWF053,132.3141857100307
2021,HWF054,297.4729371877277
2021,HWF055,39.89422804014327
2021,HWF056,172.97725082008998
2021,HWF057,17.841241161527712
2021,HWF058,5.641895835477563
2021,HWF059,2946.776831572729
2021,HWF060,270.5758189903005
2021,HWF061,54.990398423233955
2021,HWF062,17.841241161527712
2021,HWF063,245.27651434398777
2021,HWF064,31.915382432114615
2021,HWF065,261.6039478477246
2021,HWF066,59.172702727031975
2021,HWF067,42.22008245644753
2021,HWF068,5.641895835477563
2021,HWF069,17.841241161527712
2021,HWF070,33.851375012865375
2021,HWF071,100.9253008808064
2021,HWF072,59.172702727031975
2021,HWF073,15.957691216057308
2021,HWF074,12.6156626101008
2021,HWF075,150.33297016639145
2021,HWF076,56.41895835477563
2021,HWF077,17.841241161527712
2021,HWF078,17.841241161527712
2021,HWF079,5.641895835477563
2021,HWF080,30.90193616185517
2021,HWF081,17.841241161527712
2021,HWF082,5.641895835477563
2021,HWF083,25.2313252202016
2021,HWF084,5.641895835477563
2021,HWF085,17.841241161527712
2021,HWF086,5.641895835477563
2021,HWF087,244.62677409178383
2021,HWF088,17.841241161527712
2021,LWF001,17.841241161527712
2021,LWF002,5.641895835477563
2021,LWF003,17.841241161527712
2021,LWF004,39.89422804014327
2021,LWF005,39.89422804014327
2021,LWF006,5.641895835477563
2021,LWF007,47.20348719413148
2021,LWF008,22.56758334191025
2021,LWF009,25.2313252202016
2021,LWF010,45.1351666838205
2021,LWF011,17.841241161527712
2021,LWF012,17.841241161527712
2021,LWF013,17.841241161527712
2021,LWF014,17.841241161527712
2021,LWF015,19.544100476116796
2021,LWF016,50.4626504404032
2021,LWF017,5.641895835477563
2021,LWF018,17.841241161527712
2021,LWF019,39.89422804014327
2021,LWF020,39.89422804014327
2021,LWF021,25.2313252202016
2021,LWF022,53.52372348458314
2021,LWF023,38.678889139475245
2021,LWF024,17.841241161527712
2021,LWF025,5.641895835477563
2021,LWF026,5.641895835477563
2021,LWF027,5.641895835477563
2021,LWF028,35.682482323055424
2021,LWF029,17.841241161527712
2021,LWF030,17.841241161527712
2021,LWF031,190.4923279949934
2021,LWF032,5.641895835477563
2021,LWF033,5.641895835477563
2021,LWF034,5.641895835477563
2021,LWF035,25.2313252202016
2021,LWF036,47.20348719413148
2021,LWF037,29.316150714175198
2021,LWF038,5.641895835477563
2021,LWF039,29.316150714175198
2021,LWF040,17.841241161527712
2021,LWF041,50.4626504404032
2021,LWF042,5.641895835477563
2021,LWF043,617.781153430861
2021,LWF044,56.41895835477563
2021,LWF045,143.84068479378982
2021,LWF046,5.641895835477563
2021,LWF047,5.641895835477563
2021,LWF048,5.641895835477563
2021,LWF049,50.4626504404032
2021,LWF050,17.841241161527712
2021,LWF051,39.89422804014327
2021,LWF052,23.936536824085962
2021,LWF053,34.77898169151024
2021,LWF054,39.89422804014327
2021,LWF055,5.641895835477563
2021,LWF056,187.9691393990002
2021,LWF057,5.641895835477563
2021,LWF058,25.2313252202016
2021,LWF059,5.641895835477563
2021,LWF060,30.90193616185517
2021,LWF061,30.90193616185517
2021,LWF062,30.90193616185517
2021,LWF063,20.342144725641095
2021,LWF064,25.2313252202016
2021,LWF065,17.841241161527712
2021,LWF066,25.2313252202016
2021,LWF067,30.90193616185517
2021,LWF068,25.2313252202016
2021,LWF069,30.90193616185517
2021,LWF070,5.641895835477563
2021,LWF071,5.641895835477563
2021,LWF072,5.641895835477563
2021,LWF073,5.641895835477563
2021,LWF074,17.841241161527712
2021,LWF075,59.172702727031975
2021,LWF076,17.841241161527712
2021,LWF077,17.841241161527712
2021,LWF078,47.20348719413148
2021,LWF079,5.641895835477563
2021,LWF080,53.52372348458314
2021,LWF081,5.641895835477563
2021,LWF082,34.318312587888485
2021,LWF083,5.641895835477563
2021,LWF084,7.978845608028654
2021,LWF085,17.841241161527712
2021,LWF086,180.1877032173579
2021,LWF087,42.59537945889914
2021,LWF088,53.52372348458314
2021,LWF089,30.90193616185517
2021,LWF090,5.641895835477563
2021,LWF091,25.854414729132053
2021,LWF092,12.6156626101008
2021,LWF093,12.6156626101008
2021,LWF094,7.978845608028654
2021,LWF095,17.841241161527712
2021,LWF096,18.712051592547777
2021,LWF097,5.641895835477563
2021,LWF098,5.641895835477563
2021,LWF099,13.81976597885342
2021,LWF100,19.544100476116796
2021,LWF101,5.641895835477563
2021,LWF102,5.641895835477563
2021,LWF103,12.6156626101008
2021,LWF104,7.978845608028654
2021,LWF105,29.316150714175198
2021,LWF106,5.641895835477563
2021,LWF107,5.641895835477563
2021,LWF108,5.641895835477563
2021,LWF109,16.925687506432688
2021,LWF110,39.89422804014327
2021,LWF111,5.641895835477563
2021,LWF112,5.641895835477563
2021,LWF113,5.641895835477563
2021,LWF114,12.6156626101008
2021,LWF115,5.641895835477563
2021,LWF116,5.641895835477563
2021,LWF117,5.641895835477563
2021,LWF118,17.841241161527712
2021,LWF119,5.641895835477563
2021,LWF120,55.566229816164146
2021,LWF121,5.641895835477563
2021,LWF122,17.841241161527712
2021,LWF123,17.841241161527712
2021,LWF124,39.89422804014327
2021,LWF125,25.854414729132053
2021,LWF126,5.641895835477563
2021,LWF127,5.641895835477563
2021,LWF128,5.641895835477563
2021,LWF129,1088.1694613449235
2021,LWF130,55.566229816164146
2021,LWF131,5.641895835477563
2021,LWF132,50.4626504404032
2021,LWF133,53.52372348458314
2021,LWF134,5.641895835477563
2021,LWF135,5.641895835477563
2021,LWF136,5.641895835477563
2021,LWF137,5.641895835477563
2021,LWF138,25.2313252202016
2021,LWF139,48.860251190292
2021,LWF140,17.841241161527712
2021,LWF141,5.641895835477563
2021,LWF142,5.641895835477563
2021,LWF143,5.641895835477563
2021,LWF144,5.641895835477563
2021,LWF145,30.90193616185517
2021,LWF146,47.20348719413148
2021,LWF147,132.3141857100307
2021,LWF148,5.641895835477563
2021,LWF149,12.6156626101008
2021,LWF150,5.641895835477563
2021,LWF151,5.641895835477563
2021,LWF152,524.4232466841979
2021,LWF153,28.209479177387816
2021,LWF154,630.78313050504
2021,LWF155,9.772050238058398
2021,LWF156,5.641895835477563
2021,LWF157,5.641895835477563
2021,LWF158,5.641895835477563
2021,LWF159,7.978845608028654
2021,LWF160,11.283791670955125
2021,LWF161,5.641895835477563
2021,LWF162,5.641895835477563
2021,LWF163,17.841241161527712
2021,LWF164,690.988298942671
2021,LWF165,66.51697090182843
2021,LWF166,5.641895835477563
2021,LWF167,51.40011726956917
2021,LWF168,18.712051592547777
2021,LWF169,39.89422804014327
2021,LWF170,17.841241161527712
2021,LWF171,75.6939756606048
2021,LWF172,5.641895835477563
2021,LWF173,119.6826841204298
2021,LWF174,47.20348719413148
2021,LWF175,5.641895835477563
2021,LWF176,5.641895835477563
2021,LWF177,75.6939756606048
2021,LWF178,5.641895835477563
2021,LWF179,5.641895835477563
2021,LWF180,5.641895835477563
2021,LWF181,17.841241161527712
2021,LWF182,5.641895835477563
2021,LWF183,5.641895835477563
2021,LWF184,1260.9353201048953
2021,LWF185,5.641895835477563
2021,LWF186,39.89422804014327
2021,LWF187,53.52372348458314
2021,LWF188,17.841241161527712
2021,LWF189,17.841241161527712
2021,LWF190,5.641895835477563
2021,LWF191,5.641895835477563
2021,LWF192,30.90193616185517
2021,LWF193,17.841241161527712
2021,LWF194,30.90193616185517
2021,LWF195,5.641895835477563
2021,LWF196,5.641895835477563
2021,LWF197,5.641895835477563
2021,LWF198,39.89422804014327
2021,LWF199,23.26213245840639
2021,LWF200,5.641895835477563
2021,LWF201,17.841241161527712
2021,LWF202,39.89422804014327
2021,LWF203,25.2313252202016
2021,LWF204,319.15382432114615
2021,LWF205,77.76816725043753
2021,LWF206,25.2313252202016
2021,LWF207,17.841241161527712
2021,LWF208,79.78845608028654
2021,LWF209,17.841241161527712
2021,LWF210,25.2313252202016
2021,LWF211,5.641895835477563
2021,LWF212,30.90193616185517
2021,LWF213,17.841241161527712
2021,LWF214,17.841241161527712
2021,LWF215,19.544100476116796
2021,MWF001,5.641895835477563
2021,MWF002,5.641895835477563
2021,MWF003,25.2313252202016
2021,MWF004,25.2313252202016
2021,MWF005,5.641895835477563
2021,MWF006,74.42171739215615
2021,MWF007,25.2313252202016
2021,MWF008,89.20620580763855
2021,MWF009,17.841241161527712
2021,MWF010,17.841241161527712
2021,MWF011,9.772050238058398
2021,MWF012,13.81976597885342
2021,MWF013,36.56366395715726
2021,MWF014,749.3321287841638
2021,MWF015,56.41895835477563
2021,MWF016,118.34540545406395
2021,MWF017,160.5711704537494
2021,MWF018,99.3358267278101
2021,MWF019,5.641895835477563
2021,MWF020,5.641895835477563
2021,MWF021,25.2313252202016
2021,MWF022,79.78845608028654
2021,MWF023,584.964210569822
2021,MWF024,87.40387444736633
2021,MWF025,2211.2345333928756
2021,MWF026,5.641895835477563
2021,MWF027,30.90193616185517
2021,MWF028,5.641895835477563
2021,MWF029,39.89422804014327
2021,MWF030,201.06057680545288
2021,MWF031,43.70193722368317
2021,MWF032,39.89422804014327
2021,MWF033,39.493270848342945
2021,MWF034,5.641895835477563
2021,MWF035,5.641895835477563
2021,MWF036,5.641895835477563
2021,MWF037,5.641895835477563
2021,MWF038,5.641895835477563
2021,MWF039,54.408473067246184
2021,MWF040,1261.56626101008
2021,MWF041,5.641895835477563
2021,MWF042,9442.61909951293
2021,MWF043,330.42441035892034
2021,MWF044,389.6585886512296
2021,MWF045,9.772050238058398
2021,MWF046,30.90193616185517
2021,MWF047,35.682482323055424
2021,MWF048,5.641895835477563
2021,MWF049,57.81222885281108
2021,MWF050,17.841241161527712
2021,MWF051,5.641895835477563
2021,MWF052,17.841241161527712
2021,MWF053,7.978845608028654
2021,MWF054,235.74754744787876
2021,MWF055,5.641895835477563
2021,MWF056,5.641895835477563
2021,MWF057,380.9846559899868
2021,MWF058,300.136132096775
2021,MWF059,3629.5855492726087
2021,MWF060,536.4253322785444
2021,MWF061,189.65499502720286
2021,MWF062,9.772050238058398
2021,MWF063,59.172702727031975
2021,MWF064,72.25151993843566
2021,MWF065,501.77995174317044
2021,MWF066,17.841241161527712
2021,MWF067,1455.2373252431232
2021,MWF068,213.3502137901016
2021,MWF069,323.1186201200471
2021,MWF070,5.641895835477563
2021,MWF071,181.9456736586892
2021,MWF072,14.927053303604618
2021,MWF073,42.96739856991561
2021,MWF074,30.90193616185517
2021,MWF075,92.5339718068125
2021,MWF076,15.957691216057308
2021,MWF077,306.06959911740597
2021,MWF078,2014.480761624977
2021,MWF079,3544.9787455690134
2021,MWF080,11.283791670955125
2021,MWF081,55.566229816164146
2021,MWF082,1225.3439244265019
2021,MWF083,1021.7907939900582
2021,MWF084,26.462837142006137
2021,MWF085,13.81976597885342
2021,MWF086,18.712051592547777
2021,MWF087,5.641895835477563
2021,MWF088,37.424103185095554
2021,MWF089,34.318312587888485
2021,MWF090,124.88868813069398
2021,MWF091,87.40387444736633
2021,MWF092,5.641895835477563
2021,MWF093,5.641895835477563
2021,MWF094,7.978845608028654
2021,MWF095,73.56132180109627
2021,MWF096,30.90193616185517
2021,MWF097,25.2313252202016
2021,MWF098,17.841241161527712
2021,MWF099,44.78115991081385
2021,MWF100,5.641895835477563
2021,MWF101,5.641895835477563
2021,MWF102,104.03141895720198
2021,MWF103,29.316150714175198
2021,MWF104,30.90193616185517
2021,MWF105,5.641895835477563
2021,MWF106,5.641895835477563
2021,MWF107,23.936536824085962
2021,MWF108,15.957691216057308
2021,MWF109,5.641895835477563
2021,MWF110,17.841241161527712
2021,MWF111,5.641895835477563
2021,MWF112,17.841241161527712
2021,MWF113,5.641895835477563
2021,PWF001,5.641895835477563
2021,PWF002,5.641895835477563
2021,PWF003,48.860251190292
